Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	list	location	sound_file	trial	video_file	video_id	IP_INDEX	IP_LABEL	Subject	Session	TRIAL_INDEX	DATA_FILE	IA_AREA	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME__prop	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION__prop	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION__prop	IA_FIXATION_COUNT	IA_FSA_COUNT_1	IA_FSA_COUNT_2	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_COUNT_5	IA_FSA_COUNT_6	IA_FSA_COUNT_20	IA_FSA_DURATION_1	IA_FSA_DURATION_2	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_FSA_DURATION_5	IA_FSA_DURATION_6	IA_FSA_DURATION_20	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_RIGHT	IA_RUN_COUNT	IA_START_TIME	IP_END_EVENT_MATCHED	IP_END_TIME	IP_START_EVENT_MATCHED	IP_START_TIME	TRIAL_LABEL
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	8	IP_AN1	Miley	1	1	Miley1.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	1152313	TRUE	1147730	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	8	IP_AN1	Miley	1	1	Miley1.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	.	.	.	656	0	.	TRUE	1152313	TRUE	1147730	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	8	IP_AN1	Miley	1	1	Miley1.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	1152313	TRUE	1147730	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	9	IP_AN2	Miley	1	1	Miley1.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	1162597	TRUE	1158013	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	9	IP_AN2	Miley	1	1	Miley1.edf	77000	RIGHT	5327	745	2171	0.4787	FALSE	.	2171	1	.	.	1	14919	0	229.7	609.5	1	2171	17089	0.5	1	229.7	.	14919	.	.	.	.	.	0.5	1	0	0	0	1	0	0	0	0	0	0	2364	0	0	0	.	2	.	AOI_object_left	0	0	0	5327	5327	.	350	1	.	TRUE	1162597	TRUE	1158013	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	9	IP_AN2	Miley	1	1	Miley1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	1162597	TRUE	1158013	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	9	IP_AN2	Miley	1	1	Miley1.edf	300000	RIGHT	5170	769	4535	1	FALSE	.	2171	1	.	.	1	14919	0	229.7	609.5	1	4535	19503	1	2	223.7	.	14919	.	.	.	.	.	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	5327	5013	.	506	1	.	TRUE	1162597	TRUE	1158013	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	9	IP_AN2	Miley	1	1	Miley1.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	1162597	TRUE	1158013	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	9	IP_AN2	Miley	1	1	Miley1.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	.	.	.	656	0	.	TRUE	1162597	TRUE	1158013	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	9	IP_AN2	Miley	1	1	Miley1.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	1162597	TRUE	1158013	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	10	IP_AN3	Miley	1	1	Miley1.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	1172847	TRUE	1168380	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	10	IP_AN3	Miley	1	1	Miley1.edf	77000	RIGHT	4951	745	3796	0.8882	FALSE	.	1989	1	.	.	1	25286	0	282.1	650.9	1	1989	27274	0.25	1	282.1	.	25286	.	.	.	.	.	0.75	3	0	1	0	0	1	0	0	0	985	0	0	478	0	0	.	2	.	AOI_object_left	0	0	0	5252	4514	.	350	2	.	TRUE	1172847	TRUE	1168380	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	10	IP_AN3	Miley	1	1	Miley1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	1172847	TRUE	1168380	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	10	IP_AN3	Miley	1	1	Miley1.edf	300000	RIGHT	4951	769	3796	0.8882	FALSE	.	1989	1	.	.	1	25286	0	282.1	650.9	.	1989	27274	0.25	1	276.1	.	25286	.	.	.	.	.	0.75	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	5252	4514	.	506	2	.	TRUE	1172847	TRUE	1168380	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	10	IP_AN3	Miley	1	1	Miley1.edf	300000	RIGHT	5073	769	478	0.1118	FALSE	.	478	2	2	[2]	2	27356	2	579.3	581.4	1	478	27833	0.25	1	55.3	241.9	27356	7.9	5.14	27355	1	27275	0.25	1	0	1	0	0	0	0	0	0	822	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	5073	5073	.	1024	1	.	TRUE	1172847	TRUE	1168380	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	10	IP_AN3	Miley	1	1	Miley1.edf	52200	RIGHT	5073	725	478	0.1118	FALSE	.	478	2	2	[2]	2	27356	2	579.3	581.4	.	478	27833	0.25	1	213.3	83.9	27356	7.9	5.14	27355	1	27275	0.25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	5073	5073	.	656	1	.	TRUE	1172847	TRUE	1168380	Trial: 1
0	Miley1	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	10	IP_AN3	Miley	1	1	Miley1.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	1172847	TRUE	1168380	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	1	IP1	Miley	2	1	Miley2.edf	46000	RIGHT	5291	429	1723	0.6162	FALSE	.	1723	1	.	.	1	1248	0	520.4	351.1	1	1723	2970	0.3333	1	114.4	.	1248	.	.	.	.	.	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	1	1	5291	5291	.	636	1	.	TRUE	2496320	TRUE	2493320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	1	IP1	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2496320	TRUE	2493320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	1	IP1	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2496320	TRUE	2493320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	1	IP1	Miley	2	1	Miley2.edf	300000	RIGHT	5141	769	318	0.1137	FALSE	.	318	3	.	[1]	3	3930	2	469.6	187.7	1	318	4248	0.3333	1	463.6	68.7	3930	18.41	-32.03	3929	2	3832	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	5141	5141	.	506	1	.	TRUE	2496320	TRUE	2493320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	1	IP1	Miley	2	1	Miley2.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	2496320	TRUE	2493320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	1	IP1	Miley	2	1	Miley2.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	.	.	.	656	0	.	TRUE	2496320	TRUE	2493320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	1	IP1	Miley	2	1	Miley2.edf	20106.19	RIGHT	5291	464	1723	0.6162	FALSE	.	1723	1	.	.	1	1248	0	520.4	351.1	.	1723	2970	0.3333	1	88.4	.	1248	.	.	.	.	.	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	5291	5291	.	592	1	.	TRUE	2496320	TRUE	2493320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	2	IP2	Miley	2	1	Miley2.edf	46000	RIGHT	4961	429	1442	0.4947	FALSE	.	671	2	2	[2]	2	13101	2	427	321.1	0	1442	14565	0.6667	2	21	59.4	13101	5.75	65.94	13100	1	13038	0.6667	2	1	0	0	0	0	0	0	771	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	5096	4826	.	636	1	.	TRUE	2506637	TRUE	2503637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	2	IP2	Miley	2	1	Miley2.edf	77000	RIGHT	5274	745	1473	0.5053	FALSE	.	1473	1	.	.	1	11565	0	346.6	538.3	1	1473	13037	0.3333	1	346.6	.	11565	.	.	.	.	.	0.3333	1	1	0	0	0	0	0	0	671	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	5274	5274	.	350	1	.	TRUE	2506637	TRUE	2503637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	2	IP2	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2506637	TRUE	2503637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	2	IP2	Miley	2	1	Miley2.edf	300000	RIGHT	5185	769	2144	0.7355	FALSE	.	1473	1	.	.	1	11565	0	346.6	538.3	.	2144	13771	0.6667	2	340.6	.	11565	.	.	.	.	.	0.6667	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	5274	5096	.	506	1	.	TRUE	2506637	TRUE	2503637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	2	IP2	Miley	2	1	Miley2.edf	300000	RIGHT	4826	769	771	0.2645	FALSE	.	771	3	1	"[1, 2]"	3	13794	3	533.6	330.8	.	771	14565	0.3333	1	9.6	97	13794	1.47	-14.47	13793	2	13772	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	4826	4826	.	1024	1	.	TRUE	2506637	TRUE	2503637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	2	IP2	Miley	2	1	Miley2.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	.	.	.	656	0	.	TRUE	2506637	TRUE	2503637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	2	IP2	Miley	2	1	Miley2.edf	20106.19	RIGHT	4826	464	771	0.2645	FALSE	.	771	3	1	"[1, 2]"	3	13794	3	533.6	330.8	.	771	14565	0.3333	1	101.6	5	13794	1.47	-14.47	13793	2	13772	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	4826	4826	.	592	1	.	TRUE	2506637	TRUE	2503637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	3	IP3	Miley	2	1	Miley2.edf	46000	RIGHT	5097	429	2855	0.9727	FALSE	.	2855	2	4	[4]	2	22061	1	540.1	405.3	0	2855	24916	0.5	1	134.1	51.1	22061	6.67	40.34	22060	1	21995	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	5097	5097	.	636	1	.	TRUE	2516988	TRUE	2513987	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	3	IP3	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2516988	TRUE	2513987	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	3	IP3	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2516988	TRUE	2513987	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	3	IP3	Miley	2	1	Miley2.edf	300000	RIGHT	5431	769	80	0.0273	FALSE	.	80	1	.	.	1	21915	0	354.9	617.3	1	80	21994	0.5	1	348.9	.	21915	.	.	.	.	.	0.5	1	1	0	0	0	0	0	0	2855	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	5431	5431	.	506	1	.	TRUE	2516988	TRUE	2513987	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	3	IP3	Miley	2	1	Miley2.edf	300000	RIGHT	5097	769	2855	0.9727	FALSE	.	2855	2	4	[4]	2	22061	1	540.1	405.3	.	2855	24916	0.5	1	16.1	169.1	22061	6.67	40.34	22060	1	21995	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	5097	5097	.	1024	1	.	TRUE	2516988	TRUE	2513987	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	3	IP3	Miley	2	1	Miley2.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	.	.	.	656	0	.	TRUE	2516988	TRUE	2513987	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	3	IP3	Miley	2	1	Miley2.edf	20106.19	RIGHT	5097	464	2855	0.9727	FALSE	.	2855	2	4	[4]	2	22061	1	540.1	405.3	.	2855	24916	0.5	1	108.1	77.1	22061	6.67	40.34	22060	1	21995	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	5097	5097	.	592	1	.	TRUE	2516988	TRUE	2513987	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	4	IP1_reach	Miley	2	1	Miley2.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	2497138	TRUE	2496320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	4	IP1_reach	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2497138	TRUE	2496320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	4	IP1_reach	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2497138	TRUE	2496320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	4	IP1_reach	Miley	2	1	Miley2.edf	300000	RIGHT	5142.5	769	768	1	FALSE	.	485	1	.	.	1	4248	0	469.6	187.7	1	768	5066	1	2	463.6	.	4248	.	.	.	.	.	1	2	0	0	0	1	0	0	0	0	0	0	283	0	0	0	.	4	.	Left_half_display	6	0	0	5144	5141	.	506	1	.	TRUE	2497138	TRUE	2496320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	4	IP1_reach	Miley	2	1	Miley2.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	2497138	TRUE	2496320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	4	IP1_reach	Miley	2	1	Miley2.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	.	.	.	656	0	.	TRUE	2497138	TRUE	2496320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	4	IP1_reach	Miley	2	1	Miley2.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	2497138	TRUE	2496320	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	5	IP2_reach	Miley	2	1	Miley2.edf	46000	RIGHT	4826	429	435	0.5716	FALSE	.	435	1	.	.	1	14565	0	533.6	330.8	1	435	14999	0.5	1	127.6	.	14565	.	.	.	.	.	0.5	1	0	0	0	1	0	0	0	0	0	0	326	0	0	0	.	1	.	AOI_agent_head	406	1	1	4826	4826	.	636	1	.	TRUE	2507454	TRUE	2506637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	5	IP2_reach	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2507454	TRUE	2506637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	5	IP2_reach	Miley	2	1	Miley2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2507454	TRUE	2506637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	5	IP2_reach	Miley	2	1	Miley2.edf	300000	RIGHT	5151	769	326	0.4284	FALSE	.	326	2	1	[1]	2	15056	3	262.7	372.4	1	326	15382	0.5	1	256.7	-527.6	15056	7.61	-167.19	15055	1	15000	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	5151	5151	.	506	1	.	TRUE	2507454	TRUE	2506637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	5	IP2_reach	Miley	2	1	Miley2.edf	300000	RIGHT	4826	769	435	0.5716	FALSE	.	435	1	.	.	1	14565	0	533.6	330.8	.	435	14999	0.5	1	9.6	.	14565	.	.	.	.	.	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	4826	4826	.	1024	1	.	TRUE	2507454	TRUE	2506637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	5	IP2_reach	Miley	2	1	Miley2.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	.	.	.	656	0	.	TRUE	2507454	TRUE	2506637	Trial: 1
0	Miley2	1	FALSE	left_b	left	lt_boxes_left_b.wav	1	lt_boxes_left_b.mp4	2	5	IP2_reach	Miley	2	1	Miley2.edf	20106.19	RIGHT	4826	464	435	0.5716	FALSE	.	435	1	.	.	1	14565	0	533.6	330.8	.	435	14999	0.5	1	101.6	.	14565	.	.	.	.	.	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	4826	4826	.	592	1	.	TRUE	2507454	TRUE	2506637	Trial: 1
