Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	list	location	sound_file	trial	video_file	video_id	IP_INDEX	IP_LABEL	Subject	Session	TRIAL_INDEX	DATA_FILE	IA_AREA	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME__prop	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION__prop	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION__prop	IA_FIXATION_COUNT	IA_FSA_COUNT_1	IA_FSA_COUNT_2	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_COUNT_5	IA_FSA_COUNT_6	IA_FSA_COUNT_20	IA_FSA_DURATION_1	IA_FSA_DURATION_2	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_FSA_DURATION_5	IA_FSA_DURATION_6	IA_FSA_DURATION_20	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION__prop	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION__prop	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION__prop	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	3	IP3	Calisle	1	1	Calisle1.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	366	0	0	.	.	.	.	.	.	.	.	.	.	656	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	545	RECTANGLE	TRUE	2292803	TRUE	2289802	Fixations	2848	5	7	Trial: 1	2268207	4
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	3	IP3	Calisle	1	1	Calisle1.edf	20106.19	RIGHT	6927.5	464	1893	0.6647	FALSE	.	1867	2	4	[4]	2	21768	1	488.6	384.4	.	1893	23683	0.4	2	56.6	8.7	21768	5.53	61.1	21767	1	21722	0.4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	26	1	23658	447.8	355	1893	23683	0.4	2	56.6	8.7	21768	1.3	166.34	23657	2	23635	432	0	0	7231	6624	.	0	0	0	0	0	0	.	592	1	26	1	23658	447.8	355	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	304	ELLIPSE	TRUE	2292803	TRUE	2289802	Fixations	2848	5	7	Trial: 1	2268207	4
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Calisle	1	1	Calisle1.edf	46000	RIGHT	7120	429	801	1	FALSE	.	547	1	.	.	1	3929	0	470.2	356.3	1	801	4745	1	2	64.2	.	3929	.	.	.	.	.	1	2	1	0	0	0	0	0	0	254	0	0	0	0	0	0	.	1	.	AOI_agent_head	254	1	4491	488.7	401.3	801	4745	1	2	64.2	.	3929	0.69	-46.13	4490	1	4476	406	1	1	7561	6679	.	0	0	0	0	0	0	801	636	1	254	1	4491	488.7	401.3	.	.	.	.	.	.	.	801	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	229	RECTANGLE	TRUE	2272952	TRUE	2272136	Fixations	801	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Calisle	1	1	Calisle1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	350	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	2272952	TRUE	2272136	Fixations	801	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Calisle	1	1	Calisle1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	674	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	2272952	TRUE	2272136	Fixations	801	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Calisle	1	1	Calisle1.edf	300000	RIGHT	7120	769	801	1	FALSE	.	547	1	.	.	1	3929	0	470.2	356.3	.	801	4745	1	2	464.2	.	3929	.	.	.	.	.	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	254	1	4491	488.7	401.3	801	4745	1	2	464.2	.	3929	0.69	-46.13	4490	1	4476	6	0	0	7561	6679	.	0	0	0	0	0	0	.	506	1	254	1	4491	488.7	401.3	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	2272952	TRUE	2272136	Fixations	801	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Calisle	1	1	Calisle1.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	524	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	2272952	TRUE	2272136	Fixations	801	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Calisle	1	1	Calisle1.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	366	0	0	.	.	.	.	.	.	.	.	.	.	656	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	545	RECTANGLE	TRUE	2272952	TRUE	2272136	Fixations	801	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Calisle	1	1	Calisle1.edf	20106.19	RIGHT	7120	464	801	1	FALSE	.	547	1	.	.	1	3929	0	470.2	356.3	.	801	4745	1	2	38.2	.	3929	.	.	.	.	.	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	254	1	4491	488.7	401.3	801	4745	1	2	38.2	.	3929	0.69	-46.13	4490	1	4476	432	0	0	7561	6679	.	0	0	0	0	0	0	.	592	1	254	1	4491	488.7	401.3	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	304	ELLIPSE	TRUE	2272952	TRUE	2272136	Fixations	801	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Calisle	1	1	Calisle1.edf	46000	RIGHT	7058	429	817	1	FALSE	.	817	1	.	.	1	14246	0	463.7	374.3	1	817	15063	1	1	57.7	.	14246	.	.	.	.	.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	817	1	14246	463.7	374.3	817	15063	1	1	57.7	.	14246	.	.	.	.	.	406	1	1	7058	7058	.	0	0	0	0	0	0	817	636	1	.	.	.	.	.	.	.	.	.	.	.	.	817	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	229	RECTANGLE	TRUE	2283270	TRUE	2282453	Fixations	817	1	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Calisle	1	1	Calisle1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	350	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	2283270	TRUE	2282453	Fixations	817	1	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Calisle	1	1	Calisle1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	674	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	2283270	TRUE	2282453	Fixations	817	1	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Calisle	1	1	Calisle1.edf	300000	RIGHT	7058	769	817	1	FALSE	.	817	1	.	.	1	14246	0	463.7	374.3	.	817	15063	1	1	457.7	.	14246	.	.	.	.	.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	817	1	14246	463.7	374.3	817	15063	1	1	457.7	.	14246	.	.	.	.	.	6	0	0	7058	7058	.	0	0	0	0	0	0	.	506	1	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	2283270	TRUE	2282453	Fixations	817	1	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Calisle	1	1	Calisle1.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	524	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	2283270	TRUE	2282453	Fixations	817	1	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Calisle	1	1	Calisle1.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	366	0	0	.	.	.	.	.	.	.	.	.	.	656	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	545	RECTANGLE	TRUE	2283270	TRUE	2282453	Fixations	817	1	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Calisle	1	1	Calisle1.edf	20106.19	RIGHT	7058	464	817	1	FALSE	.	817	1	.	.	1	14246	0	463.7	374.3	.	817	15063	1	1	31.7	.	14246	.	.	.	.	.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	817	1	14246	463.7	374.3	817	15063	1	1	31.7	.	14246	.	.	.	.	.	432	0	0	7058	7058	.	0	0	0	0	0	0	.	592	1	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	304	ELLIPSE	TRUE	2283270	TRUE	2282453	Fixations	817	1	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Calisle	1	1	Calisle1.edf	46000	RIGHT	6658	429	244	0.3152	FALSE	.	244	2	5	[5]	2	25168	1	513.2	354.6	0	244	25412	0.5	1	107.2	-169.5	25168	4.05	-117.08	25167	1	25126	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	244	1	25168	513.2	354.6	244	25412	0.5	1	107.2	-169.5	25168	4.05	-117.08	25167	1	25126	406	0	0	6658	6658	.	1	1	0	0	0	0	244	636	1	.	.	.	.	.	.	.	.	.	.	.	.	244	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	229	RECTANGLE	TRUE	2293619	TRUE	2292803	Fixations	774	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Calisle	1	1	Calisle1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	350	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	2293619	TRUE	2292803	Fixations	774	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Calisle	1	1	Calisle1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	674	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	2293619	TRUE	2292803	Fixations	774	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Calisle	1	1	Calisle1.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	6	0	0	.	.	.	.	.	.	.	.	.	.	506	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	2293619	TRUE	2292803	Fixations	774	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Calisle	1	1	Calisle1.edf	300000	RIGHT	6892	769	530	0.6848	FALSE	.	530	1	.	.	1	24596	0	575.5	213	1	530	25125	0.5	1	51.5	.	24596	.	.	.	.	.	0.5	1	1	0	0	0	0	0	0	244	0	0	0	0	0	0	.	5	.	Right_half_display	530	1	24596	575.5	213	530	25125	0.5	1	51.5	.	24596	.	.	.	.	.	524	0	0	6892	6892	.	0	0	0	0	1	1	774	1024	1	.	.	.	.	.	.	.	.	.	.	.	.	530	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	2293619	TRUE	2292803	Fixations	774	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Calisle	1	1	Calisle1.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	366	0	0	.	.	.	.	.	.	.	.	.	.	656	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	545	RECTANGLE	TRUE	2293619	TRUE	2292803	Fixations	774	2	7	Trial: 1	2268207	3
0	Calisle1	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Calisle	1	1	Calisle1.edf	20106.19	RIGHT	6658	464	244	0.3152	FALSE	.	244	2	5	[5]	2	25168	1	513.2	354.6	.	244	25412	0.5	1	81.2	-143.5	25168	4.05	-117.08	25167	1	25126	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	244	1	25168	513.2	354.6	244	25412	0.5	1	81.2	-143.5	25168	4.05	-117.08	25167	1	25126	432	0	0	6658	6658	.	0	0	0	0	0	0	.	592	1	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	304	ELLIPSE	TRUE	2293619	TRUE	2292803	Fixations	774	2	7	Trial: 1	2268207	3
0	Calisle2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	1	IP1	Calisle	2	1	Calisle2.edf	46000	RIGHT	7417	429	564	0.1956	FALSE	.	564	1	.	.	1	996	0	448.7	410.6	1	564	1559	0.25	1	42.7	.	996	.	.	.	.	.	0.25	1	0	0	0	1	0	0	0	0	0	0	413	0	0	0	.	1	.	AOI_agent_head	564	1	996	448.7	410.6	564	1559	0.25	1	42.7	.	996	.	.	.	.	.	406	1	1	7417	7417	.	0	0	0	0	0	0	564	636	1	.	.	.	.	.	.	.	.	.	.	.	.	564	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	229	RECTANGLE	TRUE	3480647	TRUE	3477647	Fixations	2883	4	7	Trial: 1	3476651	3
0	Calisle2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	1	IP1	Calisle	2	1	Calisle2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	350	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	3480647	TRUE	3477647	Fixations	2883	4	7	Trial: 1	3476651	3
0	Calisle2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	1	IP1	Calisle	2	1	Calisle2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	674	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	525	RECTANGLE	TRUE	3480647	TRUE	3477647	Fixations	2883	4	7	Trial: 1	3476651	3
0	Calisle2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	1	IP1	Calisle	2	1	Calisle2.edf	300000	RIGHT	6987.67	769	1833	0.6358	FALSE	.	564	1	.	.	1	996	0	448.7	410.6	1	1833	2884	0.75	3	442.7	.	996	.	.	.	.	.	0.75	3	0	0	0	1	0	0	0	0	0	0	856	0	0	0	.	4	.	Left_half_display	856	1	2029	230.3	364	1833	2884	0.75	3	442.7	.	996	2.62	163.01	2028	2	1998	6	0	0	7417	6577	.	0	0	0	0	0	0	1269	506	1	413	1	1585	336.1	401.4	.	.	.	.	.	.	.	1269	0	.	.	856	1	2029	230.3	364	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	3480647	TRUE	3477647	Fixations	2883	4	7	Trial: 1	3476651	3
0	Calisle2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	1	IP1	Calisle	2	1	Calisle2.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	524	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	169	RECTANGLE	TRUE	3480647	TRUE	3477647	Fixations	2883	4	7	Trial: 1	3476651	3
0	Calisle2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	1	IP1	Calisle	2	1	Calisle2.edf	52200	RIGHT	.	725	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	366	0	0	.	.	.	.	.	.	.	.	.	.	656	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	545	RECTANGLE	TRUE	3480647	TRUE	3477647	Fixations	2883	4	7	Trial: 1	3476651	3
0	Calisle2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	1	IP1	Calisle	2	1	Calisle2.edf	20106.19	RIGHT	7417	464	564	0.1956	FALSE	.	564	1	.	.	1	996	0	448.7	410.6	.	564	1559	0.25	1	16.7	.	996	.	.	.	.	.	0.25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	564	1	996	448.7	410.6	564	1559	0.25	1	16.7	.	996	.	.	.	.	.	432	0	0	7417	7417	.	0	0	0	0	0	0	.	592	1	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	304	ELLIPSE	TRUE	3480647	TRUE	3477647	Fixations	2883	4	7	Trial: 1	3476651	3
